0.100000,YELLOW
0.200000,YEELOW
0.300000,YELLOW
0.400000,GREEN
0.500000,GREEN
0.600000,GREEN
0.700000,GREEN
0.800000,GREEN
0.900000,GREEN
1.000000,GREEN
0.000000,GREEN
-0.900000,RED
-0.800000,RED
-0.700000,RED
-0.600000,RED
-0.500000,RED
-0.400000,RED
-0.300000,YELLOW
-0.200000,YELLOW
-0.100000,YELLOW
